item_id,category_id,popularity,most_frequent_property
26793,297,48.0,-2
8458,-1,2.0,-1
17132,1301,0.0,202
43681,244,0.0,888
17523,586,1.0,1096
25972,1477,0.0,283
47151,126,2.0,-2
60860,1231,3.0,888
9844,-1,3.0,-1
38935,-1,1.0,-1
63810,173,0.0,227
48415,342,0.0,451
24609,1221,2.0,810
55698,697,19.0,928
35335,-1,1.0,-1
47255,928,0.0,981
67904,828,0.0,888
5457,1250,0.0,-2
40782,1007,0.0,364
30176,111,0.0,689
12503,1301,0.0,28
17903,1301,0.0,434
58285,1620,0.0,698
43438,29,3.0,202
51741,-1,1.0,-1
13361,1675,1.0,348
45377,1143,218.0,-2
25423,567,3.0,790
39509,1276,0.0,283
16310,363,0.0,888
37493,333,5.0,487
65204,1404,0.0,776
14699,1694,9.0,42
11040,342,0.0,451
64373,1226,0.0,839
10276,1147,0.0,888
24341,1070,4.0,790
37858,562,0.0,888
35963,209,1.0,6
10067,111,0.0,19
65379,173,0.0,1014
10160,1526,5.0,172
9029,1167,0.0,776
32733,1196,1.0,227
67288,196,5.0,888
43669,926,1.0,888
47765,1255,105.0,790
52411,734,0.0,790
55450,1286,0.0,888
64971,-1,5.0,-1
22591,646,1.0,915
38106,816,0.0,888
25875,1147,0.0,332
45695,1076,0.0,186
13913,342,36.0,790
44785,58,0.0,230
8574,1301,0.0,928
12443,1625,3.0,698
33268,1634,0.0,888
13715,-1,1.0,-1
56154,-1,1.0,-1
59195,1114,2.0,790
2730,-1,2.0,-1
46687,1419,0.0,46
20820,1262,0.0,888
5420,227,0.0,790
59202,1418,0.0,202
3128,-1,6.0,-1
8255,1628,0.0,888
19520,1421,0.0,888
14130,769,6.0,-2
50384,1250,0.0,-2
52648,1680,0.0,790
49721,459,0.0,348
28823,173,0.0,624
26004,403,0.0,689
67889,1154,568.0,888
10363,619,0.0,400
70380,1663,17.0,283
3082,628,0.0,839
49967,1277,217.0,790
52747,1317,28.0,888
20102,403,0.0,283
62610,-1,50.0,-1
63346,1421,1.0,790
6914,618,7.0,227
52813,1142,1.0,631
29627,656,14.0,888
6379,342,0.0,451
27483,1307,1.0,-3
42052,1301,0.0,38
40961,959,4.0,698
41062,619,0.0,698
2017,1301,0.0,839
6363,353,0.0,888
58381,806,0.0,1044
34255,1528,1.0,888
18517,562,4.0,888
10339,242,1.0,888
4523,-1,3.0,-1
42530,-1,2.0,-1
907,694,12.0,978
58725,765,3.0,790
67631,1277,6.0,-3
62221,858,7.0,888
42736,1573,0.0,888
4934,1504,0.0,790
24740,1121,0.0,400
42430,970,3.0,888
33770,697,16.0,888
22919,988,0.0,888
48332,421,0.0,698
11996,-1,22.0,-1
11966,-1,1.0,-1
59678,535,7.0,227
32950,1432,0.0,698
40809,1221,3.0,888
353,1076,0.0,186
49142,332,3.0,888
63848,352,1.0,1036
14978,1542,1.0,888
22973,333,11.0,227
57841,324,405.0,790
64481,1359,0.0,6
27132,686,0.0,888
66673,926,33.0,915
7675,618,3.0,790
60042,1147,0.0,888
51926,1301,0.0,994
16134,1542,0.0,839
29155,1,0.0,888
11829,48,0.0,888
3188,618,106.0,790
64255,730,2.0,888
39200,342,9.0,-2
60767,1172,0.0,456
44104,1318,0.0,698
22089,64,0.0,202
66984,1172,0.0,745
21457,1219,45.0,888
39324,342,0.0,888
58241,-1,3.0,-1
67184,624,1.0,790
247,1240,9.0,-2
27393,1163,0.0,713
64365,-1,1.0,-1
61223,988,1.0,888
10103,1493,0.0,888
47190,1415,32.0,790
3089,1173,12.0,888
36257,1255,0.0,961
36143,1404,4.0,888
60015,1142,1.0,112
59924,-1,13.0,-1
31239,126,325.0,-2
64145,789,15.0,888
69024,1301,0.0,713
12579,126,0.0,854
15916,1164,0.0,283
13437,389,0.0,38
10867,728,0.0,46
14596,1142,0.0,764
62134,628,0.0,566
53525,1142,0.0,961
5868,-1,1.0,-1
20269,1142,0.0,764
18454,1189,127.0,-2
44257,1421,0.0,406
36620,342,227.0,888
54454,1613,1.0,208
36120,173,0.0,-2
28867,1085,148.0,888
45861,1007,0.0,839
46091,1674,0.0,-3
19817,-1,1.0,-1
61248,498,5.0,888
48154,1172,0.0,456
16018,780,0.0,-2
40836,273,0.0,243
11777,779,1.0,-3
12200,-1,1.0,-1
69936,881,3.0,888
24697,130,1.0,888
8038,1070,0.0,839
10575,595,0.0,227
33298,304,7.0,65
50541,-1,14.0,-1
43647,1680,0.0,689
19401,209,0.0,6
4925,1250,2.0,790
54461,1248,0.0,888
36746,565,4.0,888
19243,1421,0.0,-2
61736,598,0.0,839
28140,-1,1.0,-1
39532,295,4.0,189
68891,173,0.0,202
18119,1282,2.0,104
45802,1070,0.0,369
12533,1007,0.0,570
46047,342,0.0,888
23779,1076,1.0,202
10026,1286,2.0,71
56419,1007,0.0,631
23009,173,0.0,400
7672,1172,0.0,344
63187,1147,1.0,-3
34454,800,0.0,102
33819,584,0.0,283
54023,-1,5.0,-1
19497,342,0.0,544
68472,-1,1.0,-1
11970,1595,0.0,-2
31477,106,0.0,776
27745,1342,0.0,227
3638,289,0.0,219
69608,259,0.0,928
31004,806,203.0,188
12216,1197,5.0,992
16219,1244,0.0,1031
20538,1007,0.0,-3
36144,769,0.0,888
29301,927,26.0,839
57876,-1,21.0,-1
4570,1248,0.0,102
62546,225,7.0,790
33525,1480,1.0,888
51519,1301,0.0,790
31429,730,4.0,-2
12877,130,0.0,400
4079,1404,6.0,790
70050,64,0.0,806
38445,508,0.0,38
62740,1135,2.0,888
43148,739,3.0,839
19072,130,0.0,-2
20880,742,0.0,888
7305,1509,14.0,790
96,769,0.0,698
42938,1301,0.0,202
59226,1069,0.0,227
25094,1510,29.0,839
56610,914,1.0,227
31134,683,1.0,888
43451,1680,0.0,790
68696,799,1.0,400
31273,876,0.0,888
13121,414,0.0,6
58754,126,0.0,790
16655,729,0.0,227
59403,-1,32.0,-1
14463,562,0.0,698
60602,1285,0.0,888
21770,-1,2.0,-1
23012,360,4.0,620
58219,173,0.0,6
23338,499,1.0,202
50912,333,1.0,28
826,342,0.0,451
55703,1217,0.0,-2
38158,126,0.0,790
66213,-1,3.0,-1
1122,389,0.0,698
42385,999,9.0,1090
26664,1478,0.0,28
10661,1142,0.0,776
61757,1244,0.0,614
46500,1483,1.0,765
54349,342,0.0,663
60164,342,0.0,544
26989,1393,0.0,6
42182,1007,1.0,348
848,1221,0.0,888
51960,1084,5.0,227
32965,-1,1.0,-1
15218,1402,0.0,-3
62043,876,114.0,-2
11243,1421,2.0,790
5474,1026,13.0,790
4336,267,33.0,790
57315,342,3.0,888
59454,-1,1.0,-1
60630,586,28.0,87
67814,646,255.0,790
31882,1007,1.0,570
23066,741,0.0,46
64153,671,1.0,810
42942,135,0.0,38
68670,1560,0.0,776
61095,342,0.0,962
8562,173,2.0,6
51268,1179,109.0,364
24435,-1,5.0,-1
1963,1051,4.0,400
2444,1317,4.0,888
54260,-1,3.0,-1
55704,1489,0.0,689
10001,-1,15.0,-1
48999,508,0.0,38
17126,686,0.0,486
45118,924,0.0,925
38871,173,0.0,888
62494,342,7.0,544
13670,1163,5.0,-2
18170,985,8.0,761
15927,1147,0.0,-3
22230,-1,2.0,-1
21364,1680,0.0,961
18556,1301,0.0,839
45894,508,0.0,28
2062,342,0.0,663
38949,-1,1.0,-1
14228,130,0.0,313
51983,1089,326.0,-2
17317,173,0.0,888
33139,1421,593.0,790
59917,1,2.0,888
48062,284,0.0,243
4170,1172,11.0,1008
70118,-1,6.0,-1
64175,-1,14.0,-1
5324,69,1.0,790
55320,1674,2.0,-3
49320,1421,0.0,278
55727,1663,134.0,790
49895,564,0.0,28
30325,438,0.0,-3
18371,-1,3.0,-1
54460,1167,6.0,-3
38983,-1,4.0,-1
17016,240,1.0,790
61224,739,0.0,28
59114,209,0.0,189
54411,999,0.0,6
36837,1113,0.0,776
29254,1007,5.0,364
38288,844,0.0,490
56214,1317,0.0,888
27185,491,2.0,888
26300,1020,1.0,102
34493,958,11.0,661
20705,-1,32.0,-1
38229,1408,0.0,19
27403,769,1.0,830
39043,547,0.0,470
13067,130,0.0,246
29790,1113,0.0,202
15090,34,112.0,888
29506,619,1.0,790
33760,65,0.0,6
67181,227,0.0,961
26687,1279,27.0,888
19559,209,0.0,6
63180,1007,0.0,678
16058,173,0.0,888
8735,324,0.0,888
45711,173,0.0,678
15983,1338,21.0,790
5241,1135,0.0,400
41696,680,2.0,-2
66160,65,0.0,6
34727,746,0.0,888
21333,48,2.0,888
63329,1421,2.0,790
23342,1173,3.0,327
48377,1142,0.0,776
63113,1172,64.0,-2
2600,273,0.0,243
30221,1167,7.0,-3
65579,807,12.0,675
55929,686,1.0,888
25616,272,0.0,-3
60057,352,64.0,888
37715,1084,0.0,28
40094,1421,0.0,851
54896,1301,1.0,888
7588,1301,0.0,960
37409,1301,0.0,434
50188,1240,1.0,-2
45812,546,1.0,888
63653,-1,2.0,-1
41443,-1,1.0,-1
44076,-1,1.0,-1
56726,196,0.0,1036
58445,1142,1.0,364
70316,1454,0.0,944
58691,1542,0.0,839
14195,342,0.0,962
14155,421,0.0,888
63122,1680,0.0,720
6218,806,2.0,888
8971,1114,2.0,888
30133,282,0.0,438
48945,96,3.0,202
7847,1611,6.0,776
3047,598,0.0,441
44113,1593,2.0,6
41717,1666,57.0,790
70271,65,0.0,888
50551,65,0.0,591
1255,969,325.0,790
5720,1378,0.0,348
29679,624,0.0,406
63932,976,0.0,202
26546,598,0.0,227
25869,289,0.0,1034
5759,-1,1.0,-1
14394,1663,1.0,888
18339,1674,0.0,-3
65727,-1,4.0,-1
43761,1258,0.0,888
22333,-1,1.0,-1
15198,876,0.0,888
37540,227,1.0,678
33721,173,0.0,96
31159,1142,0.0,888
35774,227,4.0,888
32265,184,0.0,28
16947,324,0.0,645
15752,342,1.0,888
19736,276,5.0,19
8379,1675,0.0,202
4459,342,0.0,888
51930,1333,37.0,790
39926,-1,13.0,-1
21055,1483,1.0,408
1461,1250,0.0,-2
10850,269,4.0,790
3079,227,0.0,-2
38145,173,0.0,-2
35179,389,0.0,227
55918,173,0.0,227
48330,911,0.0,888
8914,534,0.0,19
26840,1142,0.0,398
18521,1051,58.0,400
48296,1355,2.0,720
40211,1113,0.0,888
29485,342,0.0,888
52715,819,4.0,942
42940,209,18.0,-2
11834,1282,9.0,689
68674,-1,2.0,-1
40130,-1,1.0,-1
47087,-1,7.0,-1
35112,1342,0.0,243
54814,-1,6.0,-1
1823,1343,4.0,262
18181,406,6.0,-2
29708,319,6.0,790
53593,720,1.0,-3
15065,173,2.0,1014
10930,1007,1.0,631
68491,646,33.0,888
36473,173,0.0,47
18860,1301,0.0,960
30732,-1,3.0,-1
56367,1680,1.0,-2
50155,239,4.0,888
39891,1638,2.0,839
22683,360,0.0,230
68943,771,3.0,790
25488,1402,6.0,-3
1629,173,0.0,47
36986,1397,0.0,316
70612,1250,0.0,-2
46336,1022,1.0,928
7504,1301,0.0,810
69613,65,0.0,6
19885,1578,25.0,-2
5054,1493,0.0,839
61904,272,0.0,364
22061,799,0.0,698
51891,371,0.0,888
9148,1680,5.0,790
14277,730,0.0,227
41855,531,8.0,888
28584,499,20.0,790
21797,5,0.0,400
1949,1542,8.0,888
31187,1007,0.0,839
59981,1142,0.0,202
1946,646,0.0,364
9445,228,5.0,888
61781,1421,1.0,-2
56051,926,0.0,888
39385,531,6.0,888
58055,1255,0.0,888
65263,1408,0.0,202
20824,578,0.0,595
64975,1007,0.0,1036
56698,390,9.0,-2
53567,64,6.0,841
22601,1113,0.0,1036
49566,-1,14.0,-1
43717,769,0.0,202
39672,-1,1.0,-1
36222,331,0.0,348
70676,1680,0.0,698
12985,273,0.0,960
62912,1301,1.0,790
59478,683,1.0,915
65633,471,594.0,888
37022,1120,0.0,-3
21413,1526,0.0,95
28514,1220,1.0,839
8398,106,1.0,202
36494,1061,0.0,213
38028,637,0.0,-2
60648,1355,0.0,553
244,730,9.0,227
20822,1432,0.0,243
13932,769,0.0,888
13125,618,15.0,-2
70787,1022,1.0,776
67244,209,0.0,6
20779,988,0.0,888
60372,1680,0.0,720
33368,-1,1.0,-1
67811,124,411.0,888
23684,1171,0.0,689
59612,1680,1.0,-2
70032,-1,3.0,-1
5423,209,2.0,6
47341,1542,0.0,586
32970,1250,0.0,678
31368,1069,0.0,698
30940,686,5.0,888
3607,328,3.0,790
42492,686,0.0,888
65255,-1,2.0,-1
61799,1301,0.0,243
64304,1441,0.0,-2
54547,1051,1.0,566
68363,1483,2.0,364
68608,3,10.0,776
37237,294,0.0,810
56015,130,0.0,888
30284,741,0.0,19
57389,406,695.0,790
8231,1279,0.0,888
62928,-1,1.0,-1
3378,769,3.0,790
33374,1265,1.0,888
3641,1142,0.0,807
51618,1317,0.0,227
41818,1196,3.0,-3
6679,1255,0.0,888
13695,562,1.0,888
3113,130,0.0,202
43749,1317,1.0,888
25073,739,0.0,410
64993,1421,3.0,790
28524,195,0.0,888
35478,1059,1.0,698
2324,331,0.0,917
22394,-1,2.0,-1
46956,1694,0.0,765
69560,967,14.0,202
32217,619,0.0,888
9873,342,1.0,451
26836,184,0.0,243
26476,1470,1.0,764
55357,508,0.0,888
9862,1003,0.0,839
70104,589,6.0,888
47883,610,1.0,888
39630,1415,0.0,411
1113,1408,3.0,202
58934,227,0.0,-2
46537,1388,3.0,-2
11097,333,3.0,6
8509,800,0.0,-3
2853,-1,1.0,-1
4500,1250,0.0,719
36460,-1,2.0,-1
30610,1142,0.0,-3
52361,973,15.0,776
67146,327,2.0,-3
59755,65,22.0,888
34497,-1,1.0,-1
54347,1142,0.0,678
1406,472,0.0,243
2230,-1,1.0,-1
24813,958,4.0,660
44590,360,122.0,-3
42000,535,14.0,575
29151,523,1.0,888
62337,741,0.0,283
3316,130,0.0,-2
27308,-1,4.0,-1
20714,686,0.0,888
59380,1560,0.0,653
21865,1255,0.0,719
44895,-1,2.0,-1
13541,-1,1.0,-1
6193,927,4.0,558
41262,208,1.0,227
59024,691,9.0,888
53793,-1,1.0,-1
69730,624,108.0,790
30249,209,0.0,6
33042,1504,0.0,790
17701,996,0.0,28
37099,746,1.0,698
35857,65,0.0,888
6986,1320,1.0,888
68436,330,6.0,645
52600,1477,0.0,981
62934,984,0.0,813
67157,173,0.0,96
56168,1376,0.0,227
32798,1286,0.0,912
33036,704,0.0,888
58411,970,0.0,888
38613,-1,27.0,-1
20489,-1,2.0,-1
26024,130,0.0,159
22428,1216,0.0,888
26280,1433,33.0,720
58321,176,6.0,104
31766,173,0.0,888
46171,1419,0.0,441
44418,173,0.0,624
39675,175,104.0,25
32844,1221,1.0,888
1050,-1,2.0,-1
7943,398,5946.0,888
42703,1070,0.0,-2
3872,646,16.0,915
26795,619,0.0,987
46619,624,1.0,790
53544,-1,1.0,-1
18194,1578,20.0,790
45843,-1,1.0,-1
26316,1412,1.0,230
10898,741,19.0,46
13656,65,0.0,888
44603,414,13.0,-2
22128,-1,1.0,-1
27884,1250,0.0,790
11056,1098,118.0,1036
21690,-1,23.0,-1
34445,342,0.0,888
9419,4,0.0,594
19658,769,1.0,-2
34405,126,0.0,278
62378,1070,0.0,-2
48567,389,0.0,202
27388,1675,0.0,776
60280,958,0.0,411
50528,844,2.0,928
49163,1113,0.0,283
35587,1634,0.0,888
23540,1192,0.0,400
21806,189,5.0,-2
35013,273,0.0,928
36838,1098,0.0,888
1062,228,4.0,888
57604,1142,0.0,1036
10401,719,0.0,790
51307,806,0.0,888
43412,988,0.0,888
852,-1,1.0,-1
33371,1179,5.0,888
37692,1070,0.0,283
21102,1279,1.0,888
52352,-1,12.0,-1
14935,1387,11.0,790
27640,-1,24.0,-1
50430,1317,0.0,888
65908,1535,4.0,202
2337,491,0.0,696
69239,1321,0.0,46
55569,263,7.0,888
19010,1142,0.0,159
63744,1,13.0,790
31519,1263,16.0,-2
33635,646,0.0,61
44156,1007,1.0,839
28082,1007,0.0,807
59011,-1,1.0,-1
53162,1545,0.0,888
9011,184,0.0,810
66285,342,0.0,663
67692,921,0.0,888
37976,126,214.0,-2
45448,769,0.0,797
8416,-1,1.0,-1
10598,-1,76.0,-1
23234,48,2.0,663
14773,1542,0.0,230
22606,196,4.0,1036
58117,586,1.0,400
41191,1493,3.0,790
45513,1070,0.0,-2
32411,769,0.0,888
44206,1280,0.0,888
55032,342,3.0,888
53585,512,0.0,961
59751,769,0.0,961
18470,236,0.0,-2
42457,414,20.0,-2
25979,1663,0.0,888
22587,-1,6.0,-1
57695,184,0.0,46
17548,1285,0.0,713
40259,1645,0.0,839
47090,-1,4.0,-1
60757,1256,0.0,71
2608,1542,0.0,813
33906,414,0.0,6
32054,-1,3.0,-1
41469,1228,24.0,790
34373,683,0.0,888
25459,741,0.0,689
35359,-1,43.0,-1
12763,1493,0.0,764
50572,227,1.0,698
24436,1277,26.0,-2
36802,1663,0.0,888
30288,1415,0.0,776
3869,1196,0.0,410
21260,1680,0.0,790
12954,342,0.0,451
24895,414,0.0,283
47445,130,0.0,790
34129,130,0.0,400
43283,546,0.0,-3
23032,964,0.0,790
42488,996,4.0,202
1593,1680,0.0,790
15719,1114,0.0,888
55599,1142,0.0,1036
36817,1408,0.0,713
9619,1261,0.0,1036
3749,1578,1.0,888
50341,1393,2.0,591
37074,1607,10.0,888
13828,130,0.0,888
49927,844,0.0,888
38816,1320,2.0,888
41239,1262,0.0,470
25519,-1,45.0,-1
6847,744,1.0,839
55239,1,16.0,888
49681,656,9.0,888
26517,883,7.0,-2
54253,1250,1.0,790
68912,1301,0.0,202
23142,646,0.0,61
38985,1680,2.0,-2
3077,1342,0.0,839
54290,-1,4.0,-1
23878,1007,0.0,112
7293,236,0.0,888
16925,-1,1.0,-1
62659,624,2.0,790
58745,-1,1.0,-1
67245,1119,0.0,348
22401,330,0.0,102
25889,1007,0.0,-2
68900,1061,0.0,227
24414,1510,0.0,960
62923,1051,2.0,400
44855,-1,3.0,-1
58884,1049,5.0,888
20744,1694,8.0,765
62693,769,4.0,-2
59860,1674,0.0,-3
58221,586,0.0,87
43718,1234,23.0,-2
13742,1006,0.0,888
68060,227,0.0,202
30015,618,2.0,888
53121,248,7.0,227
7060,-1,5.0,-1
40939,1680,1.0,790
10923,996,0.0,213
60064,242,3.0,888
64066,2,50.0,-3
63040,1421,0.0,790
24311,1374,0.0,720
53930,320,1.0,888
21544,1172,0.0,839
43149,-1,1.0,-1
11176,683,14.0,888
29393,1409,158.0,888
31870,-1,4.0,-1
40549,1253,0.0,415
30797,1447,2.0,227
57817,-1,1.0,-1
59156,1084,0.0,515
5804,692,1.0,591
30300,-1,2.0,-1
56344,545,1.0,790
67539,-1,8.0,-1
56067,550,19.0,-2
14078,642,1.0,713
7070,828,0.0,888
31208,665,0.0,636
61185,-1,1.0,-1
40286,-1,6.0,-1
3070,173,1.0,-2
24340,342,0.0,451
42390,959,0.0,202
661,1483,3.0,28
68985,209,2.0,6
55936,921,30.0,888
9566,1142,0.0,112
43894,508,0.0,689
61940,-1,4.0,-1
50452,173,0.0,624
22169,1142,0.0,570
55831,1264,0.0,810
68941,1613,37.0,790
18698,421,0.0,-2
7076,1312,23.0,-3
64609,-1,1.0,-1
6642,1435,2.0,915
21633,1362,0.0,790
34327,959,5.0,45
53277,1007,0.0,704
59438,531,0.0,888
43155,991,0.0,713
65516,1051,33.0,790
33553,1002,0.0,776
24503,1445,2.0,888
46237,769,1.0,790
50665,988,0.0,888
7388,1142,0.0,776
1248,984,1.0,80
18675,-1,1.0,-1
32760,1142,0.0,398
31995,123,4.0,888
63785,-1,10.0,-1
33131,1301,0.0,960
37516,-1,1.0,-1
3897,1503,0.0,888
8384,130,0.0,888
64436,1069,0.0,689
42361,342,0.0,663
23678,1142,0.0,570
34134,1070,0.0,698
15082,130,0.0,-2
60934,1233,1.0,6
35772,209,0.0,6
48011,1179,279.0,888
63625,739,2.0,1028
23036,1500,116.0,-2
70345,1007,0.0,283
27212,892,0.0,888
24102,959,32.0,591
24907,1192,17.0,400
35868,-1,4.0,-1
68328,196,2.0,591
57169,1018,4.0,776
11880,828,0.0,888
12465,1680,0.0,678
29577,-1,1.0,-1
43768,-1,2.0,-1
33561,225,0.0,888
25014,1690,1.0,888
16273,173,2.0,202
27910,518,0.0,28
57790,217,1.0,964
45393,302,117.0,490
55427,1007,0.0,776
7335,111,0.0,434
64463,403,0.0,159
64728,1384,40.0,490
3597,-1,18.0,-1
26489,1279,5.0,888
27334,363,1.0,202
47487,403,0.0,678
28145,1301,0.0,46
60198,-1,4.0,-1
31473,-1,2.0,-1
51105,342,2.0,451
61433,342,1.0,962
11272,331,0.0,283
2554,1613,1.0,-3
38254,769,1.0,888
8287,1282,2.0,283
36678,578,0.0,227
13430,-1,2.0,-1
21939,769,0.0,-2
39501,1279,0.0,888
50812,333,0.0,6
25628,282,0.0,-3
35956,1500,124.0,888
58260,828,12.0,-2
41151,70,0.0,46
35884,227,0.0,790
22456,1362,0.0,790
51685,1061,0.0,46
34712,984,0.0,1036
24686,1638,0.0,776
52205,1142,0.0,364
16989,-1,1.0,-1
47532,1002,0.0,888
43957,1385,0.0,348
51489,173,0.0,47
55005,342,0.0,451
38361,531,76.0,888
14032,-1,2.0,-1
39426,619,2.0,790
21240,1509,5.0,-3
8368,65,0.0,283
1911,1007,0.0,961
57332,1674,2.0,-3
56994,618,0.0,790
37041,89,0.0,538
18586,1493,0.0,888
33534,704,0.0,888
59246,-1,2.0,-1
44826,858,131.0,790
27960,1142,0.0,348
59527,74,0.0,-3
4037,769,13.0,790
47620,-1,1.0,-1
64162,1325,8.0,1031
21140,1680,1.0,235
23289,-1,4.0,-1
46618,969,0.0,821
13472,1186,3.0,415
18325,769,1.0,-2
31424,624,1.0,-2
32701,-1,72.0,-1
22725,642,6.0,-3
39581,242,1.0,888
18940,324,0.0,591
70300,198,0.0,434
67287,1017,0.0,888
18648,769,0.0,790
19698,1510,3.0,227
39010,1493,0.0,158
46671,74,442.0,-2
5028,1018,0.0,888
50683,646,0.0,888
55111,575,28.0,888
59995,741,0.0,960
55940,1301,0.0,28
65186,195,0.0,888
60344,-1,2.0,-1
24150,1247,190.0,888
70101,1493,0.0,283
23872,1220,2.0,16
36613,331,0.0,689
43344,1217,0.0,-2
35233,217,3.0,992
57721,1051,0.0,566
32306,167,21.0,202
63789,628,0.0,566
45048,-1,1.0,-1
50650,201,0.0,-3
7465,1250,0.0,283
64838,1084,0.0,38
29983,979,39.0,776
51747,1680,1.0,790
45283,1163,8.0,279
14675,342,1.0,451
41349,1338,1.0,-2
23340,1301,0.0,810
30433,342,0.0,663
43887,1578,20.0,888
15886,64,20.0,790
9390,1578,3.0,-2
24154,1006,140.0,-2
24735,1135,4.0,-2
30914,1171,6.0,283
52455,251,0.0,46
62969,1250,0.0,-2
19940,-1,3.0,-1
35607,173,0.0,1014
39066,984,0.0,1036
19561,-1,1.0,-1
7627,1454,9.0,173
50094,1320,1.0,888
68981,926,0.0,364
38097,1680,0.0,112
64049,1477,4.0,981
61803,1002,0.0,790
63258,970,0.0,-3
46020,558,0.0,-3
47008,1685,4.0,790
62638,126,0.0,888
32975,173,0.0,790
46279,936,0.0,776
65282,769,0.0,888
12276,196,0.0,161
65822,1445,16.0,888
34565,1078,2.0,888
47124,558,2.0,790
23483,921,1.0,888
54932,842,0.0,839
66201,1276,2.0,790
44796,228,0.0,888
59824,719,9.0,790
55029,405,0.0,839
44684,-1,1.0,-1
40327,1113,0.0,776
54492,1205,0.0,888
61773,330,2.0,283
30965,342,0.0,888
56884,-1,1.0,-1
59680,-1,1.0,-1
20472,575,6.0,1032
14839,243,4.0,713
5500,1385,8.0,28
54842,284,0.0,888
44247,1378,1.0,410
280,535,0.0,575
48562,1542,1.0,348
61436,1007,0.0,364
66086,1142,0.0,202
65352,354,0.0,888
21691,844,1.0,888
31648,1114,101.0,888
61893,-1,19.0,-1
42010,671,0.0,810
69134,1061,0.0,698
23573,1666,0.0,227
35918,342,0.0,451
19928,1402,1.0,-3
69803,1142,0.0,704
69625,130,0.0,888
35785,1393,0.0,364
18565,686,5.0,888
50982,-1,1.0,-1
10382,996,0.0,441
63431,374,0.0,348
66522,671,10.0,810
50054,828,0.0,888
64819,1173,5.0,790
68297,782,4.0,720
52020,3,0.0,753
17504,1560,0.0,653
42679,333,3.0,6
31224,414,0.0,6
31940,910,31.0,1028
45895,1303,215.0,-2
43165,337,0.0,470
49133,1113,0.0,888
66234,219,3.0,790
43943,1381,0.0,227
24207,256,0.0,888
34266,546,1.0,-3
48216,1301,0.0,6
30854,1303,21.0,364
49652,1362,0.0,235
60642,746,5.0,-2
58676,1196,141.0,-2
24920,561,4.0,981
35074,227,2.0,-2
41965,173,0.0,685
54640,1142,0.0,-2
8994,342,0.0,962
52003,389,0.0,810
5275,769,0.0,888
46518,1147,0.0,888
55713,227,0.0,678
58370,342,0.0,888
10567,924,4.0,415
33893,1542,0.0,364
31212,173,0.0,96
28519,1147,2.0,888
63583,-1,2.0,-1
5081,381,0.0,888
19305,-1,1.0,-1
26125,1248,6.0,-2
42266,-1,1.0,-1
2538,-1,1.0,-1
38178,598,0.0,227
34629,1694,1.0,765
54530,236,0.0,888
7536,808,1.0,-2
12940,209,0.0,6
23346,746,1.0,839
35866,1007,0.0,6
38509,-1,2.0,-1
12385,996,4.0,994
64550,1250,0.0,888
59998,342,0.0,962
11685,1147,0.0,-3
43474,1142,0.0,917
33998,1248,2.0,790
66199,1250,0.0,776
5824,1342,0.0,698
61004,130,0.0,790
19534,1248,3.0,214
26915,642,0.0,-3
3344,1503,14.0,-2
22022,-1,2.0,-1
12714,-1,1.0,-1
12726,-1,1.0,-1
32118,1250,0.0,888
4910,1167,0.0,776
45253,1393,0.0,283
68899,739,0.0,790
35138,1114,0.0,33
44570,-1,3.0,-1
23468,1228,0.0,-3
42981,342,1.0,888
46982,1,3.0,790
20097,1338,0.0,202
12624,342,1.0,451
52209,1078,5.0,888
5120,984,3.0,-2
20225,129,0.0,1096
38143,387,1.0,1037
69490,1309,1.0,928
62360,578,0.0,776
61068,769,0.0,961
43527,279,6.0,964
4192,130,0.0,888
17452,1070,0.0,961
22121,-1,2.0,-1
54075,366,11.0,888
19767,1007,0.0,763
39189,988,0.0,928
66165,1301,0.0,810
69634,64,7.0,1064
14706,1694,0.0,765
56826,1172,0.0,1008
62097,342,0.0,663
30198,64,0.0,764
29916,-1,2.0,-1
64694,79,3.0,764
7191,619,0.0,888
31361,1309,7.0,689
65010,65,0.0,6
27056,1483,0.0,978
50439,833,2.0,888
18118,-1,3.0,-1
58502,1283,0.0,698
7180,863,0.0,810
6548,624,3.0,790
53233,1070,0.0,-2
68071,-1,2.0,-1
9857,1680,0.0,790
45099,970,0.0,888
38263,256,0.0,181
45395,534,0.0,810
8742,342,0.0,888
35903,173,0.0,400
3399,876,13.0,776
15703,342,0.0,888
19830,1114,0.0,888
10794,-1,3.0,-1
42906,479,0.0,19
29308,1007,0.0,543
50992,1120,0.0,888
19336,1007,0.0,763
40438,1084,0.0,515
58269,-1,2.0,-1
26217,403,0.0,364
21948,1674,0.0,-3
51907,-1,5.0,-1
23025,958,0.0,364
68702,242,1.0,558
55483,769,0.0,790
45916,992,6.0,790
64509,43,0.0,776
32493,1,8.0,888
46169,1680,0.0,797
7997,-1,2.0,-1
61967,1388,8.0,-2
15074,330,1.0,776
63460,1421,7.0,888
70441,914,0.0,-3
42225,1355,0.0,553
62164,1627,0.0,839
43385,-1,1.0,-1
67318,1344,11.0,790
47232,914,18.0,-2
47980,1172,1.0,745
8051,517,0.0,841
9513,1221,28.0,888
55801,547,0.0,928
636,1261,1.0,36
26856,801,0.0,6
13867,1069,0.0,839
44842,1290,1.0,689
37866,1277,3.0,790
43592,1388,7.0,-2
23826,1483,13.0,978
53216,589,5.0,888
